com_news_amount,com_title_list,ceo_news_amount,ceo_title_list,alpha_news_amount,alpha_news_sentiment_mean,date_global_quote,open_price,high_price,low_price,closing_price,volume,date_federal_funds_rate,federal_funds_rate,date_currency_exchange_rate,currency_exchange_rate,date_cpi,cpi,date_inflation,inflation,date_unenployment,unemployment,date_eps,eps,date_gdp,gdp,date_retail_sales,retail_sales,market_capitalization,ebitda,pe_ratio,peg_ratio,book_value,dividend_per_share,dividend_yield,eps.1,revenue_per_share_ttm,profit_margin,operating_margin_ttm,return_on_assets_ttm,return_on_equity_ttm,revenue_ttm,gross_profit_ttm,diluted_eps_ttm,quarterly_earnings_growth_yoy,quarterly_revenue_growth_yoy,analyst_target_price,trailing_pe,forward_pe,price_to_sales_ratio_ttm,price_to_book_ratio,ev_to_revenue,ev_to_ebitda,beta,week_high_52,week_low_52,day_moving_average_50,day_moving_average_200,shares_outstanding,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,fiscalDateEnding.1,reportedCurrency.1,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda.1,netIncome,com_title_finbert,ceo_title_finbert,date,mean_price,next_day_percentage,weekday,price_change_1,price_change_3,next_day_percentage_predicted,depot_value,buy_or_sell
0,0,0,0,0,0.0,2024-01-28,617.3733333333333,631.6666666666666,614.8066666666667,624.7966666666666,2854068.3333333335,2024-01-25,5.33,2024-01-29 06:28:01,147.942,2023-12-01,306.746,2022-01-01,8.00279982052121,2023-12-01,3.7,2023-11-30,16.07,2023-10-01,5769.95,2023-12-01,675361.0,277496365000,2162000000,51.81,2.285,36.3,0.0,0.0115,16.07,42.46,0.28,0.345,0.146,0.355,19409000000,15441000000,11.85,0.278,0.116,599.62,51.81,34.25,14.3,16.8,14.1,35.17,1.33,633.89,318.6,601.75,513.83,452000000,2023-12-01,USD,29779000000,11084000000,7141000000,7842000000,0.0,2224000000,20205000000,2030000000,1731000000.0,14981000000,2176000000,12805000000,701000000,0.0,701000000,1018000000.0,1223000000,13261000000,8251000000,314000000,11900000000,0,73000000.0,1376000000,446000000.0,3634000000,0.0,0.0,3634000000,2027000000.0,376000000,16518000000,28129000000,33346000000,0,455000000,2023-12-01,USD,4414000000,5048000000,634000000,49000000,1743000000,1740000000,889000000,2671000000,0.0,-28000000,0.0,28000000,0.0,89000000,0.0,326000000,1808000000,325000000,28000000,1483000000,1483000000,1836000000,2162000000,1483000000,0.7499933540821075,0.0,2024-01-28,1.0764866353493499,0.3719563403353554,6,1.0037334502081159,1.004578909834632,0.5142326450872754,1.1919511261934326,1
0,0,0,0,2,0.235064,2024-01-29,615.71,636.25,615.71,630.23,3212187.0,2024-01-26,5.33,2024-01-30 10:31:02,147.263,2023-12-01,306.746,2022-01-01,8.00279982052121,2023-12-01,3.7,2023-11-30,16.07,2023-10-01,5769.95,2023-12-01,675361.0,277496365000,2162000000,51.81,2.285,36.3,0.0,0.0115,16.07,42.46,0.28,0.345,0.146,0.355,19409000000,15441000000,11.85,0.278,0.116,600.55,51.81,34.25,14.3,16.8,14.1,35.17,1.33,636.25,318.6,601.75,513.83,452000000,2023-12-01,USD,29779000000,11084000000,7141000000,7842000000,0.0,2224000000,20205000000,2030000000,1731000000.0,14981000000,2176000000,12805000000,701000000,0.0,701000000,1018000000.0,1223000000,13261000000,8251000000,314000000,11900000000,0,73000000.0,1376000000,446000000.0,3634000000,0.0,0.0,3634000000,2027000000.0,376000000,16518000000,28129000000,33346000000,0,455000000,2023-12-01,USD,4414000000,5048000000,634000000,49000000,1743000000,1740000000,889000000,2671000000,0.0,-28000000,0.0,28000000,0.0,89000000,0.0,326000000,1808000000,325000000,28000000,1483000000,1483000000,1836000000,2162000000,1483000000,0.0,0.0,2024-01-29,1.0804906956423945,0.457184034589031,0,1.0037195634033536,1.011242323278532,0.8251658957541546,1.1963846639810078,1
14,"['Italian data protection authority said that ChatGPT violated EU privacy laws', 'Italian data protection authority regulator authority Garante said that ChatGPT violated European Union data privacy regulations. The Italian data protection authority regulator authority, known as “Garante per la protezione dei dati personali”, announced it …', 'Global Industrial Analytics Market Forecast 2024-2030: Predictive Analytics Segment Showing Strong Upsurge through 2030', 'Dublin, Jan. 30, 2024 (GLOBE NEWSWIRE) -- The ""Global Industrial Analytics Market by Component (Service, Software), Analytics Type (Descriptive, Diagnostic, Predictive), Organization Size, Deployment Model, Industry Vertical - Forecast 2024-2030"" report has b…', 'ADOBE GIVES UP ON WEB-DESIGN PRODUCT TO RIVAL FIGMA AFTER DEAL C…', '(marketscreener.com) \n ADOBE GIVES UP ON WEB-DESIGN PRODUCT TO RIVAL FIGMA AFTER DEAL COLLAPSE - BLOOMBERG NEWS\n https://www.marketscreener.com/quote/stock/ADOBE-INC-4844/news/ADOBE-GIVES-UP-ON-WEB-DESIGN-PRODUCT-TO-RIVAL-FIGMA-AFTER-DEAL-C-8230-45843682/?utm…', '750 million Indian mobile subscribers’ data offered for sale on dark web', 'Data of 750 million Indian mobile subscribers was offered for sale on dark web hacker forums earlier in January. CloudSEK researchers warned that a database containing data of 750 million Indian mobile subscribers was offered for sale on dark web hacker forum…', '3D Rendering Market Size Projections Exhibit a CAGR of 27.67%, Likely to Attain a Value of USD 34.57 Billion by 2032', ""The high demand for high-definition 3D animation and graphics will propel the market's growth in the forecasting period. This growth is attributed to its growing use in improving the game experience for professional and casual gamers. NVIDIA Corporation, Adob…"", '20 Cybersecurity Strategies Businesses Can Implement Today', 'Companies need to establish and regularly review their contingency plans and understand where and how backup is happening.', '20 Tips For Mastering The Art Of Remote Work Management', 'Regular check-ins, training on digital tools and promoting work-life balance contribute to a successful remote work environment.', 'Nonfarm Payrolls Seen Up 185K -- Data Week Ahead', ""(marketscreener.com) \n The following are median forecasts for this week's remaining U.S. data from a survey compiled by The Wall Street Journal. \n\n Forecasts were last updated Monday afternoon. \n\n \nDATE TIME RELEASE PERIOD CONSENSUS PREVIOUS \n \nWednesday 0815…"", 'Juniper Networks released out-of-band updates to fix high-severity flaws', 'Juniper Networks released out-of-band updates to\xa0fix high-severity flaws\xa0in SRX Series and EX Series that can allow attackers to take over unpatched systems. Juniper Networks has released out-of-band updates to\xa0address two high-severity flaws, tracked as CVE-…', 'Adobe Inc. (NASDAQ:ADBE) Shares Sold by Great Valley Advisor Group Inc.', 'Great Valley Advisor Group Inc. reduced its stake in shares of Adobe Inc. (NASDAQ:ADBE – Free Report) by 0.7% in the 3rd quarter, according to the company in its most recent 13F filing with the Securities and Exchange Commission (SEC). The institutional inves…', 'Une députée australienne en colère de voir sa photo retouchée: “Mes seins sont plus gros et mon haut plus court”', 'Georgie Purcell est en colère. Le média australien Nine News a modifié une photo d’elle, de manière à rendre ses seins plus gros et son haut plus court. “Je ne peux pas imaginer que cela puisse arriver à un député masculin”, regrette Georgie Purcell.', 'Parlementslid misnoegd nadat Australische nieuwsdienst foto bewerkt: “Mijn borsten zien er groter uit en topje is korter”', 'Georgie Purcell (31) is misnoegd nadat de Australische nieuwsdienst Nine News een foto van haar heeft bewerkt. Op de aangepaste foto zien haar borsten er groter uit en is het topje korter. “Ik kan me niet inbeelden dat dit een mannelijk parlementslid zou over…', 'Adobe Inc. (NASDAQ:ADBE) Short Interest Down 15.7% in January', 'Adobe Inc. (NASDAQ:ADBE – Get Free Report) saw a significant decline in short interest in January. As of January 15th, there was short interest totalling 5,440,000 shares, a decline of 15.7% from the December 31st total of 6,450,000 shares. Approximately 1.2%…', 'AI, sustainability and enterprise tech marketing take center stage at CES 2024', 'The CES consumer electronics show earlier this month highlighted groundbreaking advancements in technology, emphasizing artificial intelligence and sustainability, and brought a lot of enterprise tech marketing to the table. This analysis delves into these th…']",1,"['Adobe Inc. (NASDAQ:ADBE) Shares Sold by Great Valley Advisor Group Inc.', 'Great Valley Advisor Group Inc. reduced its stake in shares of Adobe Inc. (NASDAQ:ADBE – Free Report) by 0.7% in the 3rd quarter, according to the company in its most recent 13F filing with the Securities and Exchange Commission (SEC). The institutional inves…']",1,0.139729,2024-01-30,630.0,630.47,620.89,627.96,2007432.0,2024-01-29,5.33,2024-01-31 20:30:01,147.228,2023-12-01,306.746,2022-01-01,8.00279982052121,2023-12-01,3.7,2023-11-30,97.45,2023-10-01,5769.95,2023-12-01,675361.0,283837923000,2162000000,53.17,2.337,36.3,0.0,0.0115,97.45,42.46,0.28,0.345,0.146,0.355,19409000000,15441000000,11.81,0.278,0.116,601.73,53.17,35.09,14.62,17.18,14.43,35.98,1.33,636.25,318.6,602.27,515.13,452000000,2023-12-01,USD,29779000000,11084000000,7141000000,7842000000,0.0,2224000000,20205000000,2030000000,1731000000.0,14981000000,2176000000,12805000000,701000000,0.0,701000000,1018000000.0,1223000000,13261000000,8251000000,314000000,11900000000,0,73000000.0,1376000000,446000000.0,3634000000,0.0,0.0,3634000000,2027000000.0,376000000,16518000000,28129000000,33346000000,0,455000000,2023-12-01,USD,4414000000,5048000000,634000000,49000000,1743000000,1740000000,889000000,2671000000,0.0,-28000000,0.0,28000000,0.0,89000000,0.0,326000000,1808000000,325000000,28000000,1483000000,1483000000,1836000000,2162000000,1483000000,0.3918356299400329,0.0,2024-01-30,1.0854305265980915,-1.3326319480974735,1,1.0045718403458903,1.012072878238704,-0.4508626754707964,1.2008543436570007,-1
0,0,0,0,2,0.2437595,2024-01-31,620.0,625.93,612.17,617.78,2666775.0,2024-01-30,5.33,2024-02-01 10:11:01,146.845,2023-12-01,306.746,2022-01-01,8.00279982052121,2023-12-01,3.7,2023-11-30,97.45,2023-10-01,5769.95,2023-12-01,675361.0,283837923000,2162000000,53.17,2.337,36.3,0.0,0.0115,97.45,42.46,0.28,0.345,0.146,0.355,19409000000,15441000000,11.81,0.278,0.116,601.73,53.17,35.09,14.62,17.18,14.43,35.98,1.33,636.25,318.6,602.27,515.13,452000000,2023-12-01,USD,29779000000,11084000000,7141000000,7842000000,0.0,2224000000,20205000000,2030000000,1731000000.0,14981000000,2176000000,12805000000,701000000,0.0,701000000,1018000000.0,1223000000,13261000000,8251000000,314000000,11900000000,0,73000000.0,1376000000,446000000.0,3634000000,0.0,0.0,3634000000,2027000000.0,376000000,16518000000,28129000000,33346000000,0,455000000,2023-12-01,USD,4414000000,5048000000,634000000,49000000,1743000000,1740000000,889000000,2671000000,0.0,-28000000,0.0,28000000,0.0,89000000,0.0,326000000,1808000000,325000000,28000000,1483000000,1483000000,1836000000,2162000000,1483000000,-0.165719985961914,0.0,2024-01-31,1.0709657326262427,0.7514499894986759,2,0.9866736805190253,0.9948713690056028,-0.1282165439348674,1.1928461961804155,0
2,"['Police seized 50,000 Bitcoin from operator of the now-defunct piracy site movie2k', 'German police seized 50,000 Bitcoin from the former operator of the now-defunct piracy website movie2k.to. The police in Saxony, Germany, have seized 50,000 Bitcoin (more than $2.1 billion at the current exchange rate) from the former operator of the now-defu…', 'Материнская плата MSI MAG Z790 Tomahawk Max WiFi на чипсете Intel Z790: поддержка PCIe 5.0 для одного накопителя, беспроводной контроллер Wi-Fi 7/Bluetooth 5.4', 'Материнская плата MSI MAG Z790 Tomahawk Max WiFi — современный представитель серии игровых плат MAG с примерной стоимостью в районе 35 тысяч рублей. У нее 17 USB-портов, включая 6 USB 3.2 Gen2 и 1 USB 3.2 Gen2×2, 2 слота PCIe х16 (один подключен к процессору …']",0,0,2,0.257846,2024-02-01,619.0,628.8,618.775,627.91,1687613.0,2024-01-31,5.33,2024-02-02 10:11:01,146.672,2023-12-01,306.746,2022-01-01,8.00279982052121,2023-12-01,3.7,2023-11-30,16.07,2023-10-01,5769.95,2023-12-01,675361.0,279236575000,2162000000,52.35,2.3,36.3,0.0,0.0115,16.07,42.46,0.28,0.345,0.146,0.355,19409000000,15441000000,11.8,0.278,0.116,652.57,52.35,34.48,14.39,16.91,14.19,35.39,1.33,636.25,318.6,602.92,516.38,452000000,2023-12-01,USD,29779000000,11084000000,7141000000,7842000000,0.0,2224000000,20205000000,2030000000,1731000000.0,14981000000,2176000000,12805000000,701000000,0.0,701000000,1018000000.0,1223000000,13261000000,8251000000,314000000,11900000000,0,73000000.0,1376000000,446000000.0,3634000000,0.0,0.0,3634000000,2027000000.0,376000000,16518000000,28129000000,33346000000,0,455000000,2023-12-01,USD,4414000000,5048000000,634000000,49000000,1743000000,1740000000,889000000,2671000000,0.0,-28000000,0.0,28000000,0.0,89000000,0.0,326000000,1808000000,325000000,28000000,1483000000,1483000000,1836000000,2162000000,1483000000,-0.1163510605692863,0.0,2024-02-01,1.0790135045115972,0.8147974431595983,3,1.0075144998949868,0.9986328515953401,0.35955039391454907,1.1973016861266437,0
3,"['Adobe Inc. (NASDAQ:ADBE) Shares Acquired by Pinnacle West Asset Management Inc.', 'Pinnacle West Asset Management Inc. lifted its position in shares of Adobe Inc. (NASDAQ:ADBE – Free Report) by 8.3% during the third quarter, according to its most recent 13F filing with the Securities and Exchange Commission (SEC). The firm owned 1,180 share…', 'Meet the jurors of the 2024 Innovation by Design Awards', 'We’re proud to introduce some of the judges for 2024’s Innovation by Design Awards.\xa0Innovation by Design\xa0honors the best projects and ideas across the design spectrum, as represented by our stellar group of jurors, who come from some of the world’s most excit…', 'Webex Contact Center powered by AI is designed for business optimization – the challenge is awareness', 'In an analyst briefing last week, Cisco Systems Inc.’s Webex shared updates from across its suite of offerings. Today’s\xa0AnalystANGLE\xa0conversation features a conversation with Zeus Kerravala of\xa0ZK Research\xa0and a member of\xa0theCUBE Collective\xa0community as we com…']",0,0,1,0.311121,2024-02-02,624.79,638.25,617.01,634.76,2542763.0,2024-02-01,5.33,2024-02-03 10:11:03,148.38,2023-12-01,306.746,2022-01-01,8.00279982052121,2024-01-01,3.7,2023-11-30,16.07,2023-10-01,5769.95,2023-12-01,675361.0,283815313000,2162000000,53.21,2.337,36.3,0.0,0.0115,16.07,42.46,0.28,0.345,0.146,0.355,19409000000,15441000000,11.8,0.278,0.116,652.57,53.21,35.09,14.62,17.18,14.43,35.98,1.33,638.25,318.6,603.24,517.57,452000000,2023-12-01,USD,29779000000,11084000000,7141000000,7842000000,0.0,2224000000,20205000000,2030000000,1731000000.0,14981000000,2176000000,12805000000,701000000,0.0,701000000,1018000000.0,1223000000,13261000000,8251000000,314000000,11900000000,0,73000000.0,1376000000,446000000.0,3634000000,0.0,0.0,3634000000,2027000000.0,376000000,16518000000,28129000000,33346000000,0,455000000,2023-12-01,USD,4414000000,5048000000,634000000,49000000,1743000000,1740000000,889000000,2671000000,0.0,-28000000,0.0,28000000,0.0,89000000,0.0,326000000,1808000000,325000000,28000000,1483000000,1483000000,1836000000,2162000000,1483000000,0.0,0.0,2024-02-02,1.0878052789577044,0.10404894736912862,4,1.008147974431596,1.0021878437186171,0.4111226502448905,1.202169078395232,0
0,0,0,0,0,0.0,2024-02-03,627.5366666666666,637.0299666666666,619.52,633.34,2405590.3333333335,2024-02-01,5.33,2024-02-04 10:11:01,148.38,2023-12-01,306.746,2022-01-01,8.00279982052121,2024-01-01,3.7,2023-11-30,16.07,2023-10-01,5769.95,2023-12-01,675361.0,286911529000,2162000000,53.75,2.363,36.3,0.0,0.0115,16.07,42.46,0.28,0.345,0.146,0.355,19409000000,15441000000,11.81,0.278,0.116,604.01,53.75,35.46,14.78,17.37,14.59,36.38,1.33,638.25,318.6,603.74,518.82,452000000,2023-12-01,USD,29779000000,11084000000,7141000000,7842000000,0.0,2224000000,20205000000,2030000000,1731000000.0,14981000000,2176000000,12805000000,701000000,0.0,701000000,1018000000.0,1223000000,13261000000,8251000000,314000000,11900000000,0,73000000.0,1376000000,446000000.0,3634000000,0.0,0.0,3634000000,2027000000.0,376000000,16518000000,28129000000,33346000000,0,455000000,2023-12-01,USD,4414000000,5048000000,634000000,49000000,1743000000,1740000000,889000000,2671000000,0.0,-28000000,0.0,28000000,0.0,89000000,0.0,326000000,1808000000,325000000,28000000,1483000000,1483000000,1836000000,2162000000,1483000000,0.0,0.0,2024-02-03,1.0889371288998857,0.1039407980628404,5,1.0010404894736913,1.0167805520999942,-0.1002818481833671,1.2027957047596305,0
0,0,0,0,0,0.0,2024-02-04,630.2833333333333,635.8099333333333,622.03,631.92,2268417.6666666665,2024-02-01,5.33,2024-02-05 10:11:01,148.497,2023-12-01,306.746,2022-01-01,8.00279982052121,2024-01-01,3.7,2023-11-30,16.07,2023-10-01,5769.95,2023-12-01,675361.0,286911529000,2162000000,53.75,2.363,36.3,0.0,0.0115,16.07,42.46,0.28,0.345,0.146,0.355,19409000000,15441000000,11.81,0.278,0.116,652.57,53.75,35.46,14.78,17.37,14.59,36.38,1.33,638.25,318.6,604.18,520.11,452000000,2023-12-01,USD,29779000000,11084000000,7141000000,7842000000,0.0,2224000000,20205000000,2030000000,1731000000.0,14981000000,2176000000,12805000000,701000000,0.0,701000000,1018000000.0,1223000000,13261000000,8251000000,314000000,11900000000,0,73000000.0,1376000000,446000000.0,3634000000,0.0,0.0,3634000000,2027000000.0,376000000,16518000000,28129000000,33346000000,0,455000000,2023-12-01,USD,4414000000,5048000000,634000000,49000000,1743000000,1740000000,889000000,2671000000,0.0,-28000000,0.0,28000000,0.0,89000000,0.0,326000000,1808000000,325000000,28000000,1483000000,1483000000,1836000000,2162000000,1483000000,0.4277663230895996,0.0,2024-02-04,1.0900689788420668,0.10383287334563285,6,1.0010394079806284,1.0102459091422344,-0.4014299676717399,1.202422331124029,-1
0,0,0,0,0,0.0,2024-02-05,633.03,634.5899,624.54,630.5,2131245.0,2024-02-02,5.33,2024-02-06 10:11:02,148.673,2023-12-01,306.746,2022-01-01,8.00279982052121,2024-01-01,3.7,2023-11-30,16.07,2023-10-01,5769.95,2023-12-01,675361.0,286911529000,2162000000,53.75,2.363,36.3,0.0,0.0115,16.07,42.46,0.28,0.345,0.146,0.355,19409000000,15441000000,11.81,0.278,0.116,652.57,53.75,35.46,14.78,17.37,14.59,36.38,1.335,638.25,318.6,604.18,520.11,452000000,2023-12-01,USD,29779000000,11084000000,7141000000,7842000000,0.0,2224000000,20205000000,2030000000,1731000000.0,14981000000,2176000000,12805000000,701000000,0.0,701000000,1018000000.0,1223000000,13261000000,8251000000,314000000,11900000000,0,73000000.0,1376000000,446000000.0,3634000000,0.0,0.0,3634000000,2027000000.0,376000000,16518000000,28129000000,33346000000,0,455000000,2023-12-01,USD,4414000000,5048000000,634000000,49000000,1743000000,1740000000,889000000,2671000000,0.0,-28000000,0.0,28000000,0.0,89000000,0.0,326000000,1808000000,325000000,28000000,1483000000,1483000000,1836000000,2162000000,1483000000,0.0,0.0,2024-02-05,1.0912008287842478,-2.331265502733826,0,1.0010383287334563,1.0031214684210734,-0.9359313879788054,1.2017356443062281,-1
2,"['EdTech and Smart Classroom Market towards a USD 498.5 Billion by 2032 | CAGR of 15.0%', 'Continuous advancements in technology, including AI, virtual reality, and augmented reality, have enabled the development of more sophisticated Smart Classroom solutions. These innovations have expanded the scope and capabilities of EdTech, attracting investm…', 'アドビが値上げ。｢Adobe Creative Cloud｣など対象、適用は3月5日から', '▼ iPhone 15/15 Proの予約は公式オンラインショップから！ Apple ドコモ au ソフトバンク 楽天モバイル 2月5日、アドビは ｢Adobe Creative Cloud｣ の製品プランの価格を値上げすると発表した。 値上げの対象となるのは、｢Adobe Creative Cloud｣ の個人版および学生教職員版、グループ版、エンタープライズ版の単体プラン...']",0,0,1,0.204406,2024-02-06,625.58,626.46,604.67,607.14,3436244.0,2024-02-05,5.33,2024-02-07 10:11:02,147.924,2023-12-01,306.746,2022-01-01,8.00279982052121,2024-01-01,3.7,2023-11-30,16.07,2023-10-01,5769.95,2023-12-01,675361.0,284986016000,2162000000,53.48,2.363,36.3,0.0,0.0115,16.07,42.46,0.28,0.345,0.146,0.355,19409000000,15441000000,11.79,0.278,0.116,652.57,53.48,35.46,14.68,17.37,14.59,36.38,1.335,638.25,318.6,604.18,520.11,452000000,2023-12-01,USD,29779000000,11084000000,7141000000,7842000000,0.0,2224000000,20205000000,2030000000,1731000000.0,14981000000,2176000000,12805000000,701000000,0.0,701000000,1018000000.0,1223000000,13261000000,8251000000,314000000,11900000000,0,73000000.0,1376000000,446000000.0,3634000000,0.0,0.0,3634000000,2027000000.0,376000000,16518000000,28129000000,33346000000,0,455000000,2023-12-01,USD,4414000000,5048000000,634000000,49000000,1743000000,1740000000,889000000,2671000000,0.0,-28000000,0.0,28000000,0.0,89000000,0.0,326000000,1808000000,325000000,28000000,1483000000,1483000000,1836000000,2162000000,1483000000,-0.7408243715763092,0.0,2024-02-06,1.065762040297255,-0.16965318505590687,1,0.9766873449726617,0.9787176982145483,-1.5712361674189252,1.1972147236103305,-1
2,"['Meta to label AI-generated images from Google, OpenAI and Adobe', 'Meta is working on developing tools to identify images synthetically produced by generative AI systems at scale across its social media platforms, such as Facebook, Instagram, and Threads, the company said on Tuesday.\r\n“…we’ve been working with industry partn…', 'Safepoint’s Florida Startup, Manatee Insurance Exchange, Gets COA, Financial Ratings', 'Florida regulators have approved another reciprocal property insurance company and it has received ratings from two financial rating firms. Manatee Insurance Exchange, a spinoff from Tampa-based Safepoint Insurance Co., was granted a certificate of authority …']",0,0,4,0.1959059999999999,2024-02-07,613.25,620.42,610.15,615.85,2313824.0,2024-02-06,5.33,2024-02-08 10:11:01,148.814,2023-12-01,306.746,2022-01-01,8.00279982052121,2024-01-01,3.7,2023-11-30,16.07,2023-10-01,5769.95,2023-12-01,675361.0,274427281000,2162000000,51.28,2.26,36.3,0.0,0.0115,16.07,42.46,0.28,0.345,0.146,0.355,19409000000,15441000000,11.84,0.278,0.116,652.57,51.28,33.9,14.14,16.61,13.95,34.77,1.335,638.25,318.6,604.58,521.36,452000000,2023-12-01,USD,29779000000,11084000000,7141000000,7842000000,0.0,2224000000,20205000000,2030000000,1731000000.0,14981000000,2176000000,12805000000,701000000,0.0,701000000,1018000000.0,1223000000,13261000000,8251000000,314000000,11900000000,0,73000000.0,1376000000,446000000.0,3634000000,0.0,0.0,3634000000,2027000000.0,376000000,16518000000,28129000000,33346000000,0,455000000,2023-12-01,USD,4414000000,5048000000,634000000,49000000,1743000000,1740000000,889000000,2671000000,0.0,-28000000,0.0,28000000,0.0,89000000,0.0,326000000,1808000000,325000000,28000000,1483000000,1483000000,1836000000,2162000000,1483000000,-0.1249965727329254,0.0,2024-02-07,1.0639539410507741,0.2394630173966572,2,0.9983034681494409,0.9760427658265868,0.45156956510129714,1.197089596306009,0
3,"['Cisco fixes critical Expressway Series CSRF vulnerabilities', 'CISCO fixed two critical flaws in Expressway Series collaboration gateways exposing vulnerable devices to cross-site request forgery (CSRF) attacks. Cisco addressed several vulnerabilities in its Expressway Series collaboration gateways, two of which, tracked…', 'アドビ株式会社Adobe Acrobat Signが奈良県庁の給付金電子申請システムに採用され、行政サービスの効率化を実現', '【2024年2月8日】アドビ株式会社（本社：東京都品川区、社長：クレア ダーレイ、以下 アドビ）は本日、奈良県庁（奈良県奈良市、奈良県知事：山下真、以下奈良県庁）の雇用政策課が導入した給付金電子申請システムにアドビの電子サインサービス「Adobe Acrobat Sign（ https://www.adobe.com/jp/sign.html ）」が採用さ...', 'Adobe Acrobat Signが奈良県庁の給付金電子申請システムに採用され、行政サービスの効率化を実現', 'アドビは本日、奈良県庁の雇用政策課が導入した給付金電子申請システムにアドビの電子サインサービス「Adobe Acrobat Sign」が採用されたことを発表しました。 電子署名を含む給付金支給までのワークフロー全体をデジタル化することで、行政サービスを向上すると同時に職員の作業効率を向上しています。プレスリリース']",0,0,0,0.0,2024-02-08,615.85,621.34,612.51,615.86,1815682.0,2024-02-07,5.33,2024-02-09 10:11:01,149.398,2023-12-01,306.746,2022-01-01,8.00279982052121,2024-01-01,3.7,2023-11-30,16.07,2023-10-01,5769.95,2023-12-01,675361.0,278364193000,2162000000,52.1,2.292,36.3,0.0,0.0,16.07,42.46,0.28,0.345,0.146,0.355,19409000000,15441000000,11.82,0.278,0.116,607.5,52.1,34.36,14.34,16.85,14.15,35.28,1.335,638.25,318.6,604.25,523.68,452000000,2023-12-01,USD,29779000000,11084000000,7141000000,7842000000,0.0,2224000000,20205000000,2030000000,1731000000.0,14981000000,2176000000,12805000000,701000000,0.0,701000000,1018000000.0,1223000000,13261000000,8251000000,314000000,11900000000,0,73000000.0,1376000000,446000000.0,3634000000,0.0,0.0,3634000000,2027000000.0,376000000,16518000000,28129000000,33346000000,0,455000000,2023-12-01,USD,4414000000,5048000000,634000000,49000000,1743000000,1740000000,889000000,2671000000,0.0,-28000000,0.0,28000000,0.0,89000000,0.0,326000000,1808000000,325000000,28000000,1483000000,1483000000,1836000000,2162000000,1483000000,0.0144664645195007,0.0,2024-02-08,1.0665017172617248,0.8730268174369948,3,1.0023946301739666,0.9773652009135281,-0.33031714512676813,1.1962659120530075,-1
